querySetID;query;encodings;max_card;min_max_step
13;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_info mi,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mi.info_type_id>=68 AND t.production_year>=2030 AND ci.role_id=10;[];11919870112;[[1, 11, 1], [1, 113, 1], [1874, 2115, 1]]
13;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_info mi,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mi.info_type_id=2 AND t.production_year<2020 AND ci.role_id=9;[];11919870112;[[1, 11, 1], [1, 113, 1], [1874, 2115, 1]]
13;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_info mi,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mi.info_type_id>=48 AND t.production_year>=1938 AND ci.role_id=2;[];11919870112;[[1, 11, 1], [1, 113, 1], [1874, 2115, 1]]
13;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_info mi,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mi.info_type_id<=22 AND t.production_year<1905 AND ci.role_id=6;[];11919870112;[[1, 11, 1], [1, 113, 1], [1874, 2115, 1]]
13;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_info mi,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mi.info_type_id>51 AND t.production_year>2038 AND ci.role_id>2;[];11919870112;[[1, 11, 1], [1, 113, 1], [1874, 2115, 1]]
13;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_info mi,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mi.info_type_id!=13 AND t.production_year!=2085 AND ci.role_id<8;[];11919870112;[[1, 11, 1], [1, 113, 1], [1874, 2115, 1]]
13;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_info mi,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mi.info_type_id!=91 AND t.production_year=2041 AND ci.role_id=1;[];11919870112;[[1, 11, 1], [1, 113, 1], [1874, 2115, 1]]
13;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_info mi,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mi.info_type_id>23 AND t.production_year=2091 AND ci.role_id<2;[];11919870112;[[1, 11, 1], [1, 113, 1], [1874, 2115, 1]]
13;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_info mi,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mi.info_type_id>33 AND t.production_year=2076 AND ci.role_id>3;[];11919870112;[[1, 11, 1], [1, 113, 1], [1874, 2115, 1]]
13;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_info mi,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mi.info_type_id<76 AND t.production_year>=2030 AND ci.role_id<6;[];11919870112;[[1, 11, 1], [1, 113, 1], [1874, 2115, 1]]
13;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_info mi,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mi.info_type_id<105 AND t.production_year=1957 AND ci.role_id>2;[];11919870112;[[1, 11, 1], [1, 113, 1], [1874, 2115, 1]]
13;SELECT COUNT(*) FROM cast_info ci,movie_companies mc,movie_info mi,title t WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.id=mc.movie_id AND mi.info_type_id!=103 AND t.production_year>1950 AND ci.role_id<=7;[];11919870112;[[1, 11, 1], [1, 113, 1], [1874, 2115, 1]]
